Date,Open,High,Low,Close,Volume,Open Interest
2018-03-14,1042.25,1042.75,1028.5,1028.5,87.0,62.0
2018-03-13,1035.5,1043.25,1035.5,1040.5,243.0,244.0
2018-03-12,1023.0,1034.25,1023.0,1033.25,1589.0,1629.0
2018-03-09,1049.75,1049.75,1029.0,1029.25,390.0,1875.0
2018-03-08,1052.5,1057.25,1047.0,1053.75,493.0,2199.0
2018-03-07,1058.0,1063.0,1054.5,1055.0,2360.0,2773.0
2018-03-06,1066.0,1067.0,1060.75,1064.5,2839.0,3395.0
2018-03-05,1063.5,1068.0,1056.75,1066.75,2999.0,4575.0
2018-03-02,1057.0,1071.0,1053.5,1060.75,5523.0,6333.0
2018-03-01,1043.75,1057.5,1041.0,1057.5,7431.0,8689.0
2018-02-28,1037.75,1048.0,1035.0,1045.0,14226.0,15767.0
2018-02-27,1034.0,1044.25,1031.75,1038.0,71926.0,51646.0
2018-02-26,1039.5,1047.75,1034.0,1034.25,118082.0,84092.0
2018-02-23,1031.0,1039.5,1028.0,1036.25,117200.0,125919.0
2018-02-22,1034.0,1037.0,1027.25,1032.0,82498.0,150687.0
2018-02-21,1027.75,1038.25,1019.25,1034.25,120031.0,176734.0
2018-02-20,1031.5,1039.0,1024.5,1026.5,175238.0,190040.0
2018-02-16,1023.5,1028.25,1012.0,1021.5,133699.0,195984.0
2018-02-15,1016.5,1024.75,1015.5,1024.25,145401.0,205167.0
2018-02-14,1011.25,1019.5,1006.0,1017.25,141271.0,215486.0
2018-02-13,1001.0,1013.5,998.75,1011.75,162151.0,226578.0
2018-02-12,995.5,1004.25,989.0,1001.75,198285.0,238494.0
2018-02-09,987.5,989.75,979.75,983.0,150476.0,257095.0
2018-02-08,983.25,996.0,977.75,987.75,215452.0,281676.0
2018-02-07,988.75,993.75,982.0,983.0,152446.0,297767.0
2018-02-06,969.75,987.5,967.75,986.25,168078.0,308835.0
2018-02-05,976.25,977.5,969.5,969.75,119527.0,317403.0
2018-02-02,985.75,986.25,977.0,978.75,92666.0,321484.0
2018-02-01,995.25,995.5,977.5,985.0,148913.0,322889.0
2018-01-31,1000.0,1002.0,989.0,995.75,154564.0,333628.0
2018-01-30,994.5,1004.75,988.25,1000.25,156812.0,337345.0
2018-01-29,992.25,998.75,986.25,991.5,130855.0,341018.0
2018-01-26,990.25,995.5,983.75,985.5,102462.0,345402.0
2018-01-25,992.0,1002.0,987.0,992.25,145938.0,351722.0
2018-01-24,985.75,994.75,980.25,992.25,130843.0,356380.0
2018-01-23,983.0,988.75,979.5,986.25,97527.0,359882.0
2018-01-22,980.5,987.25,980.0,984.25,115783.0,359294.0
2018-01-19,972.5,982.75,972.0,977.25,98729.0,363811.0
2018-01-18,968.75,974.75,966.5,973.0,66271.0,362569.0
2018-01-17,966.25,969.25,961.25,968.75,84423.0,356768.0
2018-01-16,965.0,970.0,963.25,968.0,88571.0,363699.0
2018-01-12,948.25,962.75,944.5,960.5,140352.0,368914.0
2018-01-11,954.0,957.5,949.0,950.0,78926.0,362902.0
2018-01-10,962.75,963.5,951.75,955.0,94989.0,353307.0
2018-01-09,966.75,968.5,961.0,963.75,57704.0,353503.0
2018-01-08,969.75,971.5,960.5,966.75,81342.0,343886.0
2018-01-05,968.0,977.0,967.5,970.75,76564.0,349007.0
2018-01-04,968.5,969.0,959.25,967.75,108125.0,347380.0
2018-01-03,965.75,970.0,963.5,968.75,61369.0,348014.0
2018-01-02,967.5,970.0,958.75,964.75,62885.0,344799.0
2017-12-29,955.5,963.5,954.75,961.75,70262.0,341837.0
2017-12-28,966.75,967.75,955.0,956.75,111037.0,342015.0
2017-12-27,970.0,976.0,965.5,967.5,118418.0,332695.0
2017-12-26,963.0,974.0,963.0,970.5,82877.0,326665.0
2017-12-22,958.5,962.75,957.25,960.25,77345.0,316560.0
2017-12-21,964.0,967.5,958.0,959.0,104573.0,297711.0
2017-12-20,966.25,970.75,963.5,964.5,88362.0,279786.0
2017-12-19,973.25,975.0,965.75,966.75,84218.0,265253.0
2017-12-18,980.25,981.25,968.25,972.5,75777.0,254966.0
2017-12-15,978.75,983.25,974.5,978.0,83747.0,245718.0
2017-12-14,990.5,992.25,977.5,978.75,79926.0,239421.0
2017-12-13,988.5,993.0,987.5,990.5,72496.0,229261.0
2017-12-12,993.5,997.75,986.75,987.25,97986.0,224532.0
2017-12-11,1000.75,1001.0,993.25,994.0,90484.0,224079.0
2017-12-08,1004.0,1008.75,997.75,1001.5,64263.0,217070.0
2017-12-07,1015.0,1018.25,1000.25,1004.25,78076.0,210239.0
2017-12-06,1020.0,1026.25,1007.25,1014.75,94438.0,199012.0
2017-12-05,1010.0,1027.0,1009.25,1020.5,68229.0,187565.0
2017-12-04,1010.0,1020.0,1008.5,1010.25,77437.0,181311.0
2017-12-01,997.5,1007.25,997.5,1006.0,67663.0,180205.0
2017-11-30,1004.0,1004.5,996.75,997.75,58515.0,173670.0
2017-11-29,1005.0,1007.75,1001.25,1004.25,33366.0,167421.0
2017-11-28,1007.5,1007.75,999.25,1004.75,34300.0,163548.0
2017-11-27,1005.0,1013.0,1002.0,1007.75,48361.0,157541.0
2017-11-24,1006.25,1011.0,1002.25,1004.75,18647.0,154663.0
2017-11-22,999.5,1010.5,998.75,1008.5,42910.0,147932.0
2017-11-21,1001.0,1002.25,997.5,1000.25,23409.0,146557.0
2017-11-20,1000.75,1002.75,994.0,1001.25,25735.0,143963.0
2017-11-17,983.75,1003.0,982.5,1001.5,31404.0,141864.0
2017-11-16,987.5,989.5,981.5,983.25,37130.0,140841.0
2017-11-15,980.0,988.75,979.0,987.25,32210.0,141771.0
2017-11-14,986.0,988.75,978.25,978.75,30927.0,143297.0
2017-11-13,998.0,1001.25,985.0,985.5,29704.0,143028.0
2017-11-10,996.25,1002.0,994.75,998.0,38082.0,140520.0
2017-11-09,1009.0,1019.0,994.75,996.0,74453.0,134285.0
2017-11-08,1006.25,1009.75,1005.5,1009.5,47069.0,128479.0
2017-11-07,1004.25,1009.0,1001.75,1006.5,22652.0,126286.0
2017-11-06,997.5,1006.0,995.25,1004.25,17570.0,125826.0
