Date,Open,High,Low,Close,Volume,Open Interest
2011-03-14,1323.75,1332.5,1311.5,1329.0,544.0,359.0
2011-03-11,1339.25,1339.25,1310.0,1326.5,544.0,359.0
2011-03-10,1335.0,1358.25,1318.0,1348.75,1300.0,712.0
2011-03-09,1369.0,1377.5,1343.0,1344.0,2627.0,1392.0
2011-03-08,1389.25,1389.25,1368.0,1375.5,3098.0,2372.0
2011-03-07,1407.75,1408.0,1379.75,1387.75,3289.0,3872.0
2011-03-04,1404.75,1418.0,1391.5,1407.75,5382.0,4166.0
2011-03-03,1385.0,1406.75,1380.0,1405.5,3646.0,6536.0
2011-03-02,1365.0,1391.75,1364.5,1387.25,6864.0,8419.0
2011-03-01,1360.0,1369.0,1347.25,1367.5,9490.0,12043.0
2011-02-28,1367.5,1372.25,1349.5,1357.25,21470.0,15315.0
2011-02-25,1318.25,1388.5,1312.0,1365.5,47405.0,25215.0
2011-02-24,1321.5,1325.75,1299.0,1318.25,55507.0,38877.0
2011-02-23,1297.0,1322.0,1284.75,1320.0,87718.0,52160.0
2011-02-22,1379.0,1385.75,1298.0,1298.0,135942.0,65856.0
2011-02-18,1406.5,1410.0,1361.5,1368.0,119679.0,94698.0
2011-02-17,1366.0,1407.0,1366.0,1404.5,121591.0,141696.0
2011-02-16,1369.0,1376.0,1357.0,1366.0,121591.0,141696.0
2011-02-15,1403.0,1409.25,1364.75,1368.0,144806.0,152538.0
2011-02-14,1419.0,1424.75,1400.0,1402.75,119509.0,162065.0
2011-02-11,1433.0,1442.25,1410.25,1416.0,137725.0,172964.0
2011-02-10,1451.25,1455.0,1430.0,1433.0,112316.0,188811.0
2011-02-09,1437.0,1455.75,1435.0,1451.0,120796.0,201945.0
2011-02-08,1425.0,1437.0,1414.0,1434.25,110561.0,217554.0
2011-02-07,1438.0,1443.75,1421.25,1424.5,89659.0,229637.0
2011-02-04,1438.5,1442.75,1422.25,1433.5,78364.0,245545.0
2011-02-03,1446.0,1452.5,1434.0,1435.5,85852.0,248268.0
2011-02-02,1439.5,1452.0,1433.5,1444.0,82257.0,252127.0
2011-02-01,1413.5,1440.5,1408.25,1438.0,119431.0,255615.0
2011-01-31,1395.25,1413.5,1394.5,1413.0,80125.0,254993.0
2011-01-28,1401.5,1423.25,1392.5,1398.0,135660.0,256488.0
2011-01-27,1389.25,1401.0,1378.0,1399.5,83207.0,262961.0
2011-01-26,1375.5,1391.0,1364.25,1385.5,83339.0,265417.0
2011-01-25,1404.25,1408.0,1370.25,1374.5,122405.0,265998.0
2011-01-24,1412.5,1426.5,1396.75,1404.5,87474.0,274970.0
2011-01-21,1415.75,1427.0,1405.0,1412.25,111994.0,281191.0
2011-01-20,1413.0,1421.0,1383.5,1414.25,111340.0,288046.0
2011-01-19,1416.5,1431.75,1402.25,1411.5,122583.0,292385.0
2011-01-18,1412.25,1430.0,1408.25,1413.25,93778.0,296252.0
2011-01-14,1418.5,1429.5,1405.0,1422.5,76245.0,294669.0
2011-01-13,1418.75,1432.5,1413.0,1416.0,114472.0,295976.0
2011-01-12,1359.5,1427.0,1359.0,1415.0,137068.0,296519.0
2011-01-11,1382.0,1388.5,1355.25,1357.0,96791.0,295646.0
2011-01-10,1368.0,1394.5,1366.0,1380.5,87030.0,301291.0
2011-01-07,1376.75,1382.5,1360.25,1365.0,90450.0,298719.0
2011-01-06,1392.5,1398.75,1376.0,1378.0,96307.0,301304.0
2011-01-05,1372.0,1395.0,1362.0,1393.5,102637.0,306514.0
2011-01-04,1378.25,1390.5,1357.5,1369.5,107465.0,302760.0
2011-01-03,1396.0,1409.0,1375.0,1379.0,93436.0,306330.0
2010-12-31,1377.25,1404.0,1376.0,1403.0,60405.0,309392.0
2010-12-30,1376.0,1384.75,1370.0,1376.0,65859.0,306147.0
2010-12-29,1386.25,1389.0,1374.75,1377.0,80381.0,307748.0
2010-12-28,1385.0,1396.75,1383.25,1387.0,66776.0,304416.0
2010-12-27,1354.0,1389.75,1350.0,1384.5,71979.0,298663.0
2010-12-23,1340.25,1365.75,1339.0,1360.0,73997.0,291862.0
2010-12-22,1336.25,1343.75,1328.5,1339.75,66848.0,271767.0
2010-12-21,1327.0,1339.5,1323.0,1337.5,66848.0,271767.0
2010-12-20,1314.5,1329.5,1307.25,1327.0,66849.0,262160.0
2010-12-17,1300.5,1311.5,1295.0,1310.5,68729.0,249857.0
2010-12-16,1305.75,1314.75,1296.0,1300.5,70784.0,242464.0
2010-12-15,1304.0,1324.75,1300.75,1307.75,96168.0,234814.0
2010-12-14,1310.0,1320.75,1302.5,1306.0,54658.0,221126.0
2010-12-13,1281.5,1314.25,1269.0,1312.0,59713.0,206575.0
2010-12-10,1292.25,1297.75,1276.75,1282.5,65503.0,196950.0
2010-12-09,1305.0,1308.0,1287.0,1290.5,41434.0,182264.0
2010-12-08,1292.0,1305.0,1275.25,1305.0,57043.0,174822.0
2010-12-07,1295.0,1310.5,1290.0,1294.25,72165.0,161866.0
2010-12-06,1310.5,1312.5,1286.5,1295.25,44357.0,149237.0
2010-12-03,1286.5,1309.0,1282.5,1307.0,63459.0,142979.0
2010-12-02,1289.5,1295.5,1282.0,1287.75,37067.0,137876.0
2010-12-01,1251.5,1292.25,1249.0,1291.5,35355.0,136609.0
2010-11-30,1246.0,1255.5,1236.5,1251.5,17968.0,130318.0
2010-11-29,1249.75,1256.5,1235.5,1243.5,21540.0,126394.0
2010-11-26,1263.5,1270.0,1243.5,1247.0,18297.0,123203.0
2010-11-24,1248.25,1265.75,1244.75,1262.75,16721.0,117092.0
2010-11-23,1231.5,1253.0,1208.75,1246.25,23794.0,110705.0
2010-11-22,1206.75,1230.0,1198.0,1228.75,23794.0,110705.0
2010-11-19,1250.5,1263.25,1208.25,1209.0,27894.0,109759.0
2010-11-18,1215.25,1252.5,1201.5,1249.25,22753.0,108023.0
2010-11-17,1228.25,1239.75,1183.0,1212.0,33245.0,106730.0
2010-11-16,1293.75,1296.5,1223.75,1227.0,34058.0,105011.0
2010-11-15,1272.25,1314.5,1260.0,1293.75,30945.0,102253.0
2010-11-12,1348.25,1354.5,1277.0,1277.0,36350.0,99555.0
2010-11-11,1328.0,1350.25,1326.25,1347.0,24557.0,98693.0
2010-11-10,1335.0,1339.0,1323.25,1328.0,29217.0,96982.0
2010-11-09,1283.0,1353.25,1278.0,1338.0,45653.0,95601.0
