Date,Open,High,Low,Close,Volume,Open Interest
2016-11-14,980.75,982.25,968.0,971.0,588.0,649.0
2016-11-11,997.0,1005.5,969.5,978.5,2558.0,2376.0
2016-11-10,982.25,1007.75,982.0,989.0,2135.0,3296.0
2016-11-09,1000.0,1007.0,975.5,982.0,3399.0,4343.0
2016-11-08,989.5,1011.25,989.0,1001.75,3392.0,5079.0
2016-11-07,981.75,992.25,981.75,989.25,4383.0,6147.0
2016-11-04,980.5,985.5,975.0,981.5,3906.0,7487.0
2016-11-03,976.5,984.5,976.5,979.75,3805.0,8780.0
2016-11-02,983.0,986.25,973.5,976.75,8181.0,11225.0
2016-11-01,1002.0,1006.25,983.0,984.25,10273.0,15994.0
2016-10-31,1002.0,1008.0,996.25,1002.25,16939.0,21455.0
2016-10-28,1013.0,1017.5,999.5,1001.25,63306.0,40440.0
2016-10-27,1008.5,1020.0,1002.75,1014.25,77412.0,65009.0
2016-10-26,990.25,1011.0,988.75,1010.0,109249.0,91534.0
2016-10-25,991.25,997.0,981.25,990.75,127094.0,116925.0
2016-10-24,982.75,999.75,980.0,992.0,152487.0,150630.0
2016-10-21,976.25,984.25,974.5,983.0,95860.0,222392.0
2016-10-20,981.25,989.75,973.25,975.5,116474.0,229943.0
2016-10-19,972.0,982.75,971.0,981.5,120150.0,242535.0
2016-10-18,977.5,987.0,971.5,972.5,156737.0,252451.0
2016-10-17,961.75,979.0,961.0,978.25,131057.0,265250.0
2016-10-14,955.5,974.25,952.0,962.5,166248.0,269286.0
2016-10-13,946.0,959.5,937.25,956.25,164969.0,272975.0
2016-10-12,953.0,971.25,943.25,945.5,219534.0,280393.0
2016-10-11,953.5,960.75,951.5,954.25,128280.0,292833.0
2016-10-10,955.75,964.25,950.0,954.5,111904.0,297623.0
2016-10-07,958.75,973.25,955.25,956.75,157903.0,310522.0
2016-10-06,956.0,959.75,947.25,958.5,100720.0,311421.0
2016-10-05,963.5,967.5,950.5,956.75,120912.0,322962.0
2016-10-04,970.75,972.0,960.25,963.5,106664.0,327816.0
2016-10-03,952.5,975.0,946.5,973.0,123343.0,324636.0
2016-09-30,950.0,958.5,943.0,954.0,139350.0,328452.0
2016-09-29,947.0,957.25,946.0,950.25,90482.0,335903.0
2016-09-28,951.75,955.75,944.5,945.5,105021.0,337629.0
2016-09-27,946.75,953.5,934.0,952.5,137068.0,340606.0
2016-09-26,951.5,960.25,943.75,945.25,98501.0,348353.0
2016-09-23,975.0,976.25,952.5,955.0,126493.0,347674.0
2016-09-22,975.0,983.5,970.25,976.5,81918.0,352440.0
2016-09-21,988.25,990.25,971.5,975.5,92755.0,359254.0
2016-09-20,973.5,994.0,970.75,989.75,107642.0,352615.0
2016-09-19,970.5,981.25,966.25,972.5,86166.0,353156.0
2016-09-16,949.0,969.0,945.75,966.0,97555.0,352209.0
2016-09-15,943.0,953.0,941.25,950.5,72752.0,353289.0
2016-09-14,944.25,948.0,940.5,942.75,93191.0,351618.0
2016-09-13,965.0,971.0,942.5,944.0,105388.0,350487.0
2016-09-12,978.0,990.0,958.75,964.25,133297.0,357874.0
2016-09-09,977.5,983.0,972.0,980.25,70518.0,359204.0
2016-09-08,976.5,983.75,970.25,976.75,76738.0,361589.0
2016-09-07,958.75,978.25,958.25,975.5,79636.0,367710.0
